Uniprot_ID	prediction	Category
P0DPI3	0.75	Swiss-Prot
A0JP26	0.75	Swiss-Prot
O60563	0.75	LLPS-
Q9BYJ0	0.75	Swiss-Prot
P78536	0.75	Swiss-Prot
Q2TBE0	0.75	Swiss-Prot
Q93086	0.75	Swiss-Prot
Q7LGC8	0.75	Swiss-Prot
Q969T3	0.75	Swiss-Prot
Q13613	0.75	Swiss-Prot
O60658	0.75	Swiss-Prot
P20396	0.75	Swiss-Prot
Q60598	0.75	LLPS+
Q15744	0.75	Swiss-Prot
A0A0U1RR11	0.75	Swiss-Prot
Q92575	0.75	Swiss-Prot
Q9UBY9	0.75	Swiss-Prot
Q13148	0.75	LLPS+
Q9NR80	0.75	Swiss-Prot
P61296	0.75	Swiss-Prot
P10074	0.75	Swiss-Prot
Q5VTR2	0.75	Swiss-Prot
A6NJG6	0.75	Swiss-Prot
Q9Y4Z2	0.75	Swiss-Prot
Q8TD10	0.75	Swiss-Prot
Q5T4W7	0.75	Swiss-Prot
P0DJJ0	0.75	Swiss-Prot
Q8IWF2	0.75	Swiss-Prot
P63133	0.75	Swiss-Prot
Q9ULR0	0.75	Swiss-Prot
Q00169	0.75	Swiss-Prot
P14635	0.75	Swiss-Prot
Q9NZI5	0.75	Swiss-Prot
P17029	0.75	Swiss-Prot
Q8N157	0.75	Swiss-Prot
Q6FHJ7	0.75	Swiss-Prot
Q14320	0.75	Swiss-Prot
P59797	0.75	Swiss-Prot
P14209	0.75	Swiss-Prot
Q86SR1	0.75	Swiss-Prot
O95235	0.75	Swiss-Prot
P27695	0.75	Swiss-Prot
P0CZ25	0.75	Swiss-Prot
Q9H0F6	0.75	Swiss-Prot
Q96D42	0.75	Swiss-Prot
H3BUK9	0.75	Swiss-Prot
Q9UK99	0.75	Swiss-Prot
P28749	0.75	Swiss-Prot
Q9HBJ7	0.75	Swiss-Prot
Q969T4	0.75	Swiss-Prot
Q9Y3S2	0.75	Swiss-Prot
Q5VX71	0.75	Swiss-Prot
Q9C004	0.75	Swiss-Prot
P50914	0.75	Swiss-Prot
Q92901	0.75	Swiss-Prot
Q9BZD7	0.75	Swiss-Prot
Q96H15	0.75	Swiss-Prot
Q8IWV1	0.75	Swiss-Prot
Q13219	0.75	Swiss-Prot
P0DMQ5	0.75	Swiss-Prot
Q6Q788	0.75	Swiss-Prot
Q5SZJ8	0.75	Swiss-Prot
Q9H4A6	0.75	Swiss-Prot
Q9UGK8	0.75	Swiss-Prot
P28360	0.75	Swiss-Prot
Q9BSG1	0.75	Swiss-Prot
Q96RR1	0.75	Swiss-Prot
Q8NCT3	0.75	Swiss-Prot
O43448	0.75	Swiss-Prot
P17010	0.75	Swiss-Prot
Q96JZ2	0.75	Swiss-Prot
Q6PK18	0.75	Swiss-Prot
Q9UNX4	0.75	Swiss-Prot
Q9BRU9	0.75	Swiss-Prot
Q8WTX9	0.75	Swiss-Prot
P26038	0.75	Swiss-Prot
P07307	0.75	Swiss-Prot
Q86TH1	0.75	Swiss-Prot
Q9Y5S9	0.75	Swiss-Prot
Q9ULM2	0.75	Swiss-Prot
O60942	0.75	Swiss-Prot
Q02539	0.75	Swiss-Prot
P10696	0.75	Swiss-Prot
P32456	0.75	Swiss-Prot
Q9H930	0.75	Swiss-Prot
Q96PU8	0.75	Swiss-Prot
Q8NFW8	0.75	Swiss-Prot
Q96RJ3	0.75	Swiss-Prot
Q9H4F8	0.75	Swiss-Prot
Q569K6	0.75	Swiss-Prot
O75208	0.75	Swiss-Prot
Q9C056	0.75	Swiss-Prot
P45378	0.75	Swiss-Prot
Q6ZS02	0.75	Swiss-Prot
Q4ADV7	0.75	Swiss-Prot
Q01968	0.75	Swiss-Prot
Q15003	0.75	Swiss-Prot
Q92611	0.75	Swiss-Prot
Q6UWD8	0.75	Swiss-Prot
Q8WWY3	0.75	Swiss-Prot
Q99983	0.75	Swiss-Prot
Q8N196	0.75	Swiss-Prot
Q9UEW8	0.75	Swiss-Prot
Q96BF6	0.75	Swiss-Prot
B7Z368	0.75	Swiss-Prot
Q9NPZ5	0.75	Swiss-Prot
Q9H611	0.75	Swiss-Prot
A6NNA5	0.75	Swiss-Prot
Q16656	0.75	Swiss-Prot
Q9ULK5	0.75	Swiss-Prot
P0CG39	0.75	Swiss-Prot
Q86VD1	0.75	Swiss-Prot
Q08AG5	0.75	Swiss-Prot
Q8WU90	0.75	Swiss-Prot
Q5T4H9	0.75	Swiss-Prot
Q5T0N1	0.75	Swiss-Prot
Q96A61	0.75	Swiss-Prot
A2RU54	0.75	Swiss-Prot
Q9H094	0.75	Swiss-Prot
Q9Y2R2	0.75	Swiss-Prot
A8MZ25	0.75	Swiss-Prot
Q9HBE5	0.75	Swiss-Prot
Q9BQD3	0.75	Swiss-Prot
Q8WVK2	0.75	Swiss-Prot
Q8IYK2	0.75	Swiss-Prot
Q9Y6H1	0.75	Swiss-Prot
Q8NFZ3	0.75	Swiss-Prot
Q9Y247	0.75	Swiss-Prot
Q7L099	0.75	Swiss-Prot
Q8NA70	0.75	Swiss-Prot
Q96A00	0.74	Swiss-Prot
Q6ZQT7	0.74	Swiss-Prot
Q6A1A2	0.74	Swiss-Prot
Q07820	0.74	Swiss-Prot
Q9P2N2	0.74	Swiss-Prot
O95159	0.74	Swiss-Prot
Q96KN9	0.74	Swiss-Prot
Q96MR7	0.74	Swiss-Prot
Q9NQZ5	0.74	Swiss-Prot
Q9UMQ6	0.74	Swiss-Prot
A6NLU5	0.74	Swiss-Prot
Q13516	0.74	Swiss-Prot
O43680	0.74	Swiss-Prot
Q6ZTI6	0.74	Swiss-Prot
Q7LBR1	0.74	Swiss-Prot
A6NNP5	0.74	Swiss-Prot
Q15319	0.74	Swiss-Prot
Q8TE82	0.74	Swiss-Prot
Q5TFG8	0.74	Swiss-Prot
Q8IWU6	0.74	Swiss-Prot
O94927	0.74	Swiss-Prot
P32780	0.74	Swiss-Prot
Q8N4L1	0.74	Swiss-Prot
Q5T1J5	0.74	Swiss-Prot
O75683	0.74	Swiss-Prot
P49796	0.74	Swiss-Prot
Q14166	0.74	Swiss-Prot
Q5BJF6	0.74	Swiss-Prot
Q96BN2	0.74	Swiss-Prot
Q6P1J9	0.74	Swiss-Prot
O76024	0.74	Swiss-Prot
P49589	0.74	Swiss-Prot
Q96NL1	0.74	Swiss-Prot
Q9NSC5	0.74	LLPS-
Q15477	0.74	Swiss-Prot
Q9BUQ8	0.74	Swiss-Prot
Q9H7T9	0.74	Swiss-Prot
P50542	0.74	Swiss-Prot
Q9BR46	0.74	Swiss-Prot
Q567U6	0.74	Swiss-Prot
Q9BXJ1	0.74	Swiss-Prot
Q68CR1	0.74	Swiss-Prot
Q96QS6	0.74	Swiss-Prot
Q9P0K9	0.74	Swiss-Prot
Q5K651	0.74	Swiss-Prot
Q9H2L5	0.74	Swiss-Prot
P20248	0.74	Swiss-Prot
Q5T2R2	0.74	Swiss-Prot
Q5EBL4	0.74	Swiss-Prot
P47914	0.74	Swiss-Prot
Q96M11	0.74	Swiss-Prot
Q8WVZ9	0.74	Swiss-Prot
Q9BXT4	0.74	Swiss-Prot
Q12965	0.74	Swiss-Prot
A8MXV4	0.74	Swiss-Prot
Q02383	0.74	Swiss-Prot
O95714	0.74	Swiss-Prot
P35241	0.74	Swiss-Prot
Q9H5Y7	0.74	Swiss-Prot
O00321	0.74	Swiss-Prot
Q9H3R5	0.74	Swiss-Prot
Q9BSL1	0.74	Swiss-Prot
Q96RK4	0.74	Swiss-Prot
Q96HI0	0.74	Swiss-Prot
A6NLC5	0.74	Swiss-Prot
P19793	0.74	Swiss-Prot
Q13634	0.74	Swiss-Prot
P15311	0.74	Swiss-Prot
Q2PPJ7	0.74	Swiss-Prot
Q9Y496	0.74	Swiss-Prot
Q6NXS1	0.74	Swiss-Prot
Q13509	0.74	Swiss-Prot
P00451	0.74	Swiss-Prot
Q05084	0.74	Swiss-Prot
C9JVW0	0.74	Swiss-Prot
Q99795	0.74	Swiss-Prot
M0R2J8	0.74	Swiss-Prot
Q6ZTZ1	0.74	Swiss-Prot
Q6NUJ2	0.74	Swiss-Prot
Q9NYL2	0.74	Swiss-Prot
Q6ZU80	0.74	Swiss-Prot
Q9Y365	0.74	Swiss-Prot
Q9HAY2	0.74	Swiss-Prot
P23759	0.74	Swiss-Prot
O60308	0.74	Swiss-Prot
Q8NHJ6	0.74	Swiss-Prot
Q96GM8	0.74	Swiss-Prot
Q8N543	0.74	Swiss-Prot
Q9H2S9	0.74	Swiss-Prot
A2AJT9	0.74	Swiss-Prot
Q494R4	0.74	Swiss-Prot
P23470	0.74	Swiss-Prot
Q16644	0.74	Swiss-Prot
Q9BT88	0.74	Swiss-Prot
Q4G0P3	0.74	Swiss-Prot
Q7RTT3	0.74	Swiss-Prot
O15050	0.74	Swiss-Prot
Q8N9Z9	0.74	Swiss-Prot
Q6IQ26	0.74	Swiss-Prot
Q9Y5X4	0.74	Swiss-Prot
Q15726	0.74	Swiss-Prot
B1ANS9	0.74	Swiss-Prot
Q587J7	0.74	Swiss-Prot
A4D2B8	0.74	Swiss-Prot
Q8IVD9	0.74	Swiss-Prot
Q96HS1	0.74	Swiss-Prot
Q9BXX2	0.74	Swiss-Prot
Q15004	0.74	Swiss-Prot
A0A1B0GTR4	0.74	Swiss-Prot
O14920	0.74	Swiss-Prot
Q96M91	0.74	Swiss-Prot
Q5DID0	0.74	Swiss-Prot
Q92750	0.74	Swiss-Prot
P49335	0.74	Swiss-Prot
Q5T5F5	0.74	Swiss-Prot
Q7Z6G3	0.74	Swiss-Prot
A6NEY3	0.74	Swiss-Prot
P31152	0.74	Swiss-Prot
P53985	0.74	Swiss-Prot
Q9BXJ0	0.74	Swiss-Prot
P43362	0.74	Swiss-Prot
A0A0U1RRI6	0.74	Swiss-Prot
P31268	0.74	Swiss-Prot
Q14247	0.74	Swiss-Prot
Q9NV39	0.74	Swiss-Prot
Q9BXM9	0.74	Swiss-Prot
Q2TAA8	0.74	Swiss-Prot
Q9BQ65	0.74	Swiss-Prot
Q96IK1	0.74	Swiss-Prot
Q8IVM0	0.74	Swiss-Prot
Q13472	0.73	Swiss-Prot
P07942	0.73	Swiss-Prot
Q13432	0.73	Swiss-Prot
Q9GZP8	0.73	Swiss-Prot
Q7Z4W3	0.73	Swiss-Prot
Q9UJA3	0.73	Swiss-Prot
Q6UXR6	0.73	Swiss-Prot
A6NNM8	0.73	Swiss-Prot
Q6NUQ4	0.73	Swiss-Prot
P54368	0.73	Swiss-Prot
Q9UPT5	0.73	Swiss-Prot
Q9BWP8	0.73	Swiss-Prot
P55036	0.73	Swiss-Prot
O95863	0.73	Swiss-Prot
Q8NBC4	0.73	Swiss-Prot
Q5HYM0	0.73	Swiss-Prot
O95630	0.73	Swiss-Prot
P31269	0.73	Swiss-Prot
Q32Q52	0.73	Swiss-Prot
Q86SQ6	0.73	Swiss-Prot
Q9H0M0	0.73	Swiss-Prot
Q93015	0.73	Swiss-Prot
Q9ULZ2	0.73	Swiss-Prot
A6NJI1	0.73	Swiss-Prot
Q96LL9	0.73	Swiss-Prot
Q8IZU1	0.73	Swiss-Prot
Q96JG8	0.73	Swiss-Prot
Q9NXL6	0.73	Swiss-Prot
Q99661	0.73	Swiss-Prot
Q8IWL1	0.73	Swiss-Prot
Q9Y334	0.73	Swiss-Prot
P04553	0.73	Swiss-Prot
O14836	0.73	Swiss-Prot
Q9UJJ9	0.73	Swiss-Prot
Q9UH65	0.73	Swiss-Prot
Q9NWN3	0.73	Swiss-Prot
Q15389	0.73	Swiss-Prot
Q5TID7	0.73	Swiss-Prot
Q99750	0.73	Swiss-Prot
Q9UJX5	0.73	Swiss-Prot
Q8NCY6	0.73	Swiss-Prot
P51512	0.73	Swiss-Prot
Q68G74	0.73	Swiss-Prot
Q6NW29	0.73	Swiss-Prot
Q96GC6	0.73	Swiss-Prot
Q9H8Y8	0.73	Swiss-Prot
Q9H4W6	0.73	Swiss-Prot
A6NCN8	0.73	Swiss-Prot
Q05BQ5	0.73	Swiss-Prot
P27694	0.73	Swiss-Prot
Q3SXR2	0.73	Swiss-Prot
Q70UQ0	0.73	Swiss-Prot
Q15650	0.73	Swiss-Prot
P13196	0.73	Swiss-Prot
O43865	0.73	Swiss-Prot
P10523	0.73	Swiss-Prot
Q93008	0.73	Swiss-Prot
Q9UL16	0.73	Swiss-Prot
Q6P1M3	0.73	Swiss-Prot
Q9NUL5	0.73	Swiss-Prot
Q8TDF5	0.73	Swiss-Prot
Q14093	0.73	Swiss-Prot
Q8TAM2	0.73	Swiss-Prot
Q9NVC6	0.73	Swiss-Prot
P43629	0.73	Swiss-Prot
A8MTQ0	0.73	Swiss-Prot
Q8N8R5	0.73	Swiss-Prot
Q99759	0.73	Swiss-Prot
Q96AJ1	0.73	Swiss-Prot
Q92988	0.73	Swiss-Prot
Q9Y6N9	0.73	Swiss-Prot
Q8IYB7	0.73	Swiss-Prot
Q96PQ6	0.73	Swiss-Prot
O43581	0.73	Swiss-Prot
H0YM25	0.73	Swiss-Prot
A0A1W2PS18	0.73	Swiss-Prot
Q8WV41	0.73	Swiss-Prot
Q86YI8	0.73	Swiss-Prot
Q6ZUT3	0.73	Swiss-Prot
Q99946	0.73	Swiss-Prot
P78363	0.73	Swiss-Prot
A8MYV0	0.73	Swiss-Prot
P20749	0.73	Swiss-Prot
P23582	0.73	Swiss-Prot
O75391	0.73	Swiss-Prot
P15173	0.73	Swiss-Prot
Q8NHG8	0.73	Swiss-Prot
Q96A09	0.73	Swiss-Prot
Q15633	0.73	Swiss-Prot
Q6P4E1	0.73	Swiss-Prot
Q8IXM2	0.73	Swiss-Prot
Q9NWB6	0.73	Swiss-Prot
Q9NX07	0.73	Swiss-Prot
Q6UXQ8	0.73	Swiss-Prot
Q9NPJ4	0.73	Swiss-Prot
Q9NQ60	0.73	Swiss-Prot
P0C879	0.73	Swiss-Prot
Q8NHQ9	0.73	Swiss-Prot
Q9H009	0.73	Swiss-Prot
P24821	0.73	Swiss-Prot
Q7L8S5	0.73	Swiss-Prot
Q6UWL6	0.73	Swiss-Prot
Q7Z7L9	0.73	Swiss-Prot
Q92562	0.73	Swiss-Prot
Q86XK7	0.73	Swiss-Prot
O60290	0.73	Swiss-Prot
Q8N4U5	0.73	Swiss-Prot
Q9UN37	0.73	Swiss-Prot
P48426	0.73	Swiss-Prot
Q14596	0.73	Swiss-Prot
Q86VR2	0.73	Swiss-Prot
Q8N9Z2	0.73	Swiss-Prot
Q8TBZ6	0.73	Swiss-Prot
Q96RT8	0.73	Swiss-Prot
Q9UQN3	0.73	Swiss-Prot
Q156A1	0.73	Swiss-Prot
O14617	0.73	Swiss-Prot
Q6EEV4	0.73	Swiss-Prot
O00763	0.73	Swiss-Prot
Q7Z5L3	0.73	Swiss-Prot
Q6UXI7	0.73	Swiss-Prot
Q0VFZ6	0.73	Swiss-Prot
Q9BWH6	0.73	Swiss-Prot
P48454	0.73	Swiss-Prot
Q9NX65	0.73	Swiss-Prot
Q96L14	0.73	Swiss-Prot
O00141	0.73	Swiss-Prot
Q9UK05	0.73	Swiss-Prot
P63132	0.73	Swiss-Prot
P41214	0.73	Swiss-Prot
Q96JF0	0.73	Swiss-Prot
Q5R372	0.73	Swiss-Prot
Q8N5U0	0.73	Swiss-Prot
P35968	0.73	Swiss-Prot
P16402	0.73	Swiss-Prot
Q9P2H0	0.73	Swiss-Prot
Q9BZC7	0.73	Swiss-Prot
Q6S545	0.73	Swiss-Prot
P43489	0.73	Swiss-Prot
Q96CV9	0.73	Swiss-Prot
O76070	0.73	Swiss-Prot
O95782	0.73	Swiss-Prot
Q9UKN8	0.72	Swiss-Prot
Q92953	0.72	Swiss-Prot
P35125	0.72	Swiss-Prot
Q9Y4Z0	0.72	Swiss-Prot
Q13601	0.72	Swiss-Prot
Q8N5M1	0.72	Swiss-Prot
Q9NV72	0.72	Swiss-Prot
Q9NS25	0.72	Swiss-Prot
P19447	0.72	Swiss-Prot
Q9P1Z3	0.72	Swiss-Prot
P78347	0.72	Swiss-Prot
P58753	0.72	Swiss-Prot
Q96IV0	0.72	Swiss-Prot
Q5T871	0.72	Swiss-Prot
Q8TC59	0.72	Swiss-Prot
Q9NQX3	0.72	Swiss-Prot
Q9H832	0.72	Swiss-Prot
Q9NRA0	0.72	Swiss-Prot
Q8WXQ3	0.72	Swiss-Prot
P43360	0.72	Swiss-Prot
Q9UPQ7	0.72	Swiss-Prot
Q9BTT0	0.72	Swiss-Prot
P53041	0.72	Swiss-Prot
Q9Y6H8	0.72	Swiss-Prot
A0A286YF58	0.72	Swiss-Prot
Q9NQR1	0.72	Swiss-Prot
P23760	0.72	Swiss-Prot
Q6FIF0	0.72	Swiss-Prot
O76093	0.72	Swiss-Prot
P29466	0.72	Swiss-Prot
Q14703	0.72	Swiss-Prot
Q4G0M1	0.72	Swiss-Prot
Q6S5H5	0.72	Swiss-Prot
Q86W25	0.72	Swiss-Prot
Q96GT9	0.72	Swiss-Prot
A0A087WUL8	0.72	Swiss-Prot
Q9UHQ7	0.72	Swiss-Prot
Q8N7B6	0.72	Swiss-Prot
Q676U5	0.72	Swiss-Prot
Q9H063	0.72	Swiss-Prot
P84022	0.72	Swiss-Prot
Q8N122	0.72	Swiss-Prot
Q8N5H3	0.72	Swiss-Prot
Q86UT5	0.72	Swiss-Prot
Q8WWF5	0.72	Swiss-Prot
Q9UBF8	0.72	Swiss-Prot
P0C264	0.72	Swiss-Prot
Q9UN42	0.72	Swiss-Prot
Q1ED39	0.72	Swiss-Prot
P0DPH9	0.72	Swiss-Prot
A0A1B0GTR3	0.72	Swiss-Prot
P02746	0.72	Swiss-Prot
P25063	0.72	Swiss-Prot
Q9P013	0.72	Swiss-Prot
Q9NNX6	0.72	Swiss-Prot
Q8NCM2	0.72	Swiss-Prot
P35523	0.72	Swiss-Prot
O75956	0.72	Swiss-Prot
Q9H400	0.72	Swiss-Prot
Q8TA86	0.72	Swiss-Prot
Q9P0L1	0.72	Swiss-Prot
Q9BYE4	0.72	Swiss-Prot
Q9BYG5	0.72	Swiss-Prot
Q9BRR0	0.72	Swiss-Prot
Q3SX64	0.72	Swiss-Prot
Q49AA0	0.72	Swiss-Prot
Q8TF47	0.72	Swiss-Prot
Q58FG0	0.72	Swiss-Prot
Q86UV5	0.72	Swiss-Prot
Q96DM1	0.72	Swiss-Prot
Q96CP2	0.72	Swiss-Prot
P53350	0.72	Swiss-Prot
Q4G0J3	0.72	Swiss-Prot
Q9H6N6	0.72	Swiss-Prot
P0DPF2	0.72	Swiss-Prot
Q8N6W0	0.72	Swiss-Prot
P31749	0.72	Swiss-Prot
O43353	0.72	Swiss-Prot
Q6P3R8	0.72	Swiss-Prot
O00330	0.72	Swiss-Prot
A6NFD8	0.72	Swiss-Prot
Q9UGM5	0.72	Swiss-Prot
P48023	0.72	Swiss-Prot
Q6NUK4	0.72	Swiss-Prot
Q13555	0.72	Swiss-Prot
P28289	0.72	Swiss-Prot
Q8N859	0.72	Swiss-Prot
Q96LW4	0.72	Swiss-Prot
Q92800	0.72	Swiss-Prot
Q9NP85	0.72	Swiss-Prot
A8K855	0.72	Swiss-Prot
P55040	0.72	Swiss-Prot
A6NI47	0.72	Swiss-Prot
O75319	0.72	Swiss-Prot
Q9H4T2	0.72	Swiss-Prot
Q9BZE2	0.72	Swiss-Prot
Q96C90	0.72	Swiss-Prot
O95263	0.72	Swiss-Prot
A6NEV1	0.72	Swiss-Prot
Q9BZE7	0.72	Swiss-Prot
Q7Z2Z2	0.72	Swiss-Prot
Q15014	0.72	Swiss-Prot
P51451	0.72	Swiss-Prot
Q5CZA5	0.72	Swiss-Prot
Q96EK5	0.72	Swiss-Prot
O00602	0.72	Swiss-Prot
Q9UH03	0.72	Swiss-Prot
Q9UNE0	0.72	Swiss-Prot
P49842	0.72	Swiss-Prot
Q6UB35	0.72	Swiss-Prot
Q6TDP4	0.72	Swiss-Prot
Q8IZU0	0.72	Swiss-Prot
Q8NB14	0.72	Swiss-Prot
Q9HCJ6	0.72	Swiss-Prot
Q9Y6W6	0.72	Swiss-Prot
Q9NXH3	0.72	Swiss-Prot
Q58FF8	0.72	Swiss-Prot
Q9BSI4	0.72	Swiss-Prot
O14522	0.72	Swiss-Prot
Q9BUN5	0.72	Swiss-Prot
Q9ULC0	0.72	Swiss-Prot
Q96L12	0.72	Swiss-Prot
Q9P265	0.72	Swiss-Prot
Q9P1Q0	0.72	Swiss-Prot
Q9HBH7	0.72	Swiss-Prot
Q9GZV1	0.72	Swiss-Prot
Q6NZY7	0.72	Swiss-Prot
Q9GZZ9	0.72	Swiss-Prot
Q9NYX4	0.72	Swiss-Prot
Q8IZJ3	0.72	Swiss-Prot
Q96E29	0.72	Swiss-Prot
Q7Z6B0	0.72	Swiss-Prot
P10515	0.72	Swiss-Prot
P19429	0.72	Swiss-Prot
Q8IWF9	0.71	Swiss-Prot
Q92688	0.71	Swiss-Prot
O15480	0.71	Swiss-Prot
Q99865	0.71	Swiss-Prot
Q86X45	0.71	Swiss-Prot
P22532	0.71	Swiss-Prot
Q8NB15	0.71	Swiss-Prot
Q68D51	0.71	Swiss-Prot
Q13363	0.71	Swiss-Prot
P12643	0.71	Swiss-Prot
Q8WXS5	0.71	Swiss-Prot
Q5U5Z8	0.71	Swiss-Prot
Q96G28	0.71	Swiss-Prot
Q9BPZ7	0.71	Swiss-Prot
Q96CA5	0.71	Swiss-Prot
Q8NCX0	0.71	Swiss-Prot
Q8NCK7	0.71	Swiss-Prot
P17027	0.71	Swiss-Prot
Q9BY43	0.71	Swiss-Prot
Q9HAT1	0.71	Swiss-Prot
Q96PC2	0.71	Swiss-Prot
Q6IBW4	0.71	Swiss-Prot
P21291	0.71	Swiss-Prot
Q9BRJ6	0.71	Swiss-Prot
O15173	0.71	Swiss-Prot
Q96MI9	0.71	Swiss-Prot
Q9UL03	0.71	Swiss-Prot
Q9UKD1	0.71	Swiss-Prot
Q8N8R7	0.71	Swiss-Prot
O75419	0.71	Swiss-Prot
Q96L92	0.71	Swiss-Prot
Q13422	0.71	Swiss-Prot
Q5T0U0	0.71	Swiss-Prot
Q92904	0.71	Swiss-Prot
A7MBM2	0.71	Swiss-Prot
Q6UWB1	0.71	Swiss-Prot
Q6ZUF6	0.71	Swiss-Prot
P05204	0.71	Swiss-Prot
Q9H6R4	0.71	Swiss-Prot
Q8N6T0	0.71	Swiss-Prot
Q96N77	0.71	Swiss-Prot
Q9Y6F9	0.71	Swiss-Prot
Q9Y6I9	0.71	Swiss-Prot
Q96DX4	0.71	Swiss-Prot
Q8IXT2	0.71	Swiss-Prot
Q9BSV6	0.71	Swiss-Prot
Q96N96	0.71	Swiss-Prot
O95279	0.71	Swiss-Prot
Q9Y592	0.71	Swiss-Prot
P0DPB5	0.71	Swiss-Prot
Q9HBI1	0.71	Swiss-Prot
Q14181	0.71	Swiss-Prot
O14815	0.71	Swiss-Prot
Q8N7S6	0.71	Swiss-Prot
Q8N131	0.71	Swiss-Prot
Q86Y07	0.71	Swiss-Prot
P30260	0.71	Swiss-Prot
Q9UKV5	0.71	Swiss-Prot
Q9BSE2	0.71	Swiss-Prot
O60356	0.71	Swiss-Prot
Q99986	0.71	Swiss-Prot
O43278	0.71	Swiss-Prot
P10912	0.71	Swiss-Prot
Q4VX76	0.71	Swiss-Prot
O75973	0.71	Swiss-Prot
P13861	0.71	Swiss-Prot
O94830	0.71	Swiss-Prot
O75648	0.71	Swiss-Prot
Q5T5B0	0.71	Swiss-Prot
Q14697	0.71	Swiss-Prot
P35998	0.71	Swiss-Prot
P43403	0.71	Swiss-Prot
O00479	0.71	Swiss-Prot
Q6IC98	0.71	Swiss-Prot
Q7Z5D8	0.71	Swiss-Prot
Q6PEW1	0.71	Swiss-Prot
Q14761	0.71	Swiss-Prot
P43681	0.71	Swiss-Prot
Q9NQW5	0.71	Swiss-Prot
Q96F86	0.71	Swiss-Prot
P19387	0.71	Swiss-Prot
P31644	0.71	Swiss-Prot
Q9BVS5	0.71	Swiss-Prot
Q8TAV0	0.71	Swiss-Prot
O75916	0.71	Swiss-Prot
O75530	0.71	Swiss-Prot
Q6ZMV9	0.71	Swiss-Prot
Q6PJG9	0.71	Swiss-Prot
Q70YC5	0.71	Swiss-Prot
Q14527	0.71	Swiss-Prot
Q8TC57	0.71	Swiss-Prot
Q9P1T7	0.71	Swiss-Prot
O00559	0.71	Swiss-Prot
O94823	0.71	Swiss-Prot
Q9ULK0	0.71	Swiss-Prot
Q6ZSJ8	0.71	Swiss-Prot
Q13087	0.71	Swiss-Prot
Q9Y5Q8	0.71	Swiss-Prot
Q6PI77	0.71	Swiss-Prot
Q96LA8	0.71	Swiss-Prot
P19086	0.71	Swiss-Prot
Q9H1P3	0.71	Swiss-Prot
P35325	0.71	Swiss-Prot
Q8NFA0	0.71	Swiss-Prot
Q9Y5P4	0.71	Swiss-Prot
Q8TDT2	0.71	Swiss-Prot
P78358	0.71	Swiss-Prot
Q99835	0.71	Swiss-Prot
Q96A22	0.71	Swiss-Prot
Q8N4J0	0.71	Swiss-Prot
P17020	0.71	Swiss-Prot
Q13261	0.71	Swiss-Prot
O15131	0.71	Swiss-Prot
Q99966	0.71	Swiss-Prot
P0CW24	0.71	Swiss-Prot
Q8NA69	0.71	Swiss-Prot
Q8NC26	0.71	Swiss-Prot
Q9NP56	0.71	Swiss-Prot
Q8N142	0.71	Swiss-Prot
Q14106	0.71	Swiss-Prot
Q9D415	0.71	LLPS-
Q8IXR9	0.71	Swiss-Prot
O00478	0.71	Swiss-Prot
Q8IV38	0.71	Swiss-Prot
Q53EV4	0.71	Swiss-Prot
Q9BYG3	0.71	Swiss-Prot
Q8N8B7	0.71	Swiss-Prot
Q9Y5G0	0.71	Swiss-Prot
P49593	0.71	Swiss-Prot
C9JL84	0.71	Swiss-Prot
Q96KP6	0.71	Swiss-Prot
P05155	0.71	Swiss-Prot
Q12870	0.71	Swiss-Prot
Q13683	0.71	Swiss-Prot
Q15776	0.71	Swiss-Prot
A0A0U1RQI7	0.71	Swiss-Prot
O14788	0.7	Swiss-Prot
O60224	0.7	Swiss-Prot
Q9UKG4	0.7	Swiss-Prot
Q96EK7	0.7	Swiss-Prot
Q5VW32	0.7	Swiss-Prot
P61570	0.7	Swiss-Prot
A2VCK2	0.7	Swiss-Prot
Q9NQ79	0.7	Swiss-Prot
Q8TEY5	0.7	Swiss-Prot
Q96RU8	0.7	Swiss-Prot
Q9Y3R5	0.7	Swiss-Prot
P40200	0.7	Swiss-Prot
Q5XPI4	0.7	Swiss-Prot
P47712	0.7	Swiss-Prot
Q9NRQ2	0.7	Swiss-Prot
Q6ZN54	0.7	Swiss-Prot
Q52WX2	0.7	Swiss-Prot
Q6ZRT6	0.7	Swiss-Prot
Q6UX27	0.7	Swiss-Prot
Q9BQE4	0.7	Swiss-Prot
P41212	0.7	Swiss-Prot
O75446	0.7	Swiss-Prot
Q6P1X5	0.7	Swiss-Prot
Q96HL8	0.7	Swiss-Prot
Q96M32	0.7	Swiss-Prot
Q92902	0.7	Swiss-Prot
Q06418	0.7	Swiss-Prot
Q8NET5	0.7	Swiss-Prot
Q7Z3C6	0.7	Swiss-Prot
Q6ZSS7	0.7	Swiss-Prot
Q6UX68	0.7	Swiss-Prot
P56545	0.7	Swiss-Prot
P46527	0.7	Swiss-Prot
Q8NBT0	0.7	Swiss-Prot
A6NGS2	0.7	Swiss-Prot
Q99536	0.7	Swiss-Prot
Q6ZMN8	0.7	Swiss-Prot
Q9H9R9	0.7	Swiss-Prot
P50750	0.7	Swiss-Prot
Q8IX06	0.7	Swiss-Prot
Q7L8C5	0.7	Swiss-Prot
P10636-8	0.7	LLPS-
Q9BYE3	0.7	Swiss-Prot
Q9H6R0	0.7	Swiss-Prot
